Tract ID,County,Vacant Units,Year
1513.11,Sonoma,60,2013
1514.01,Sonoma,88,2013
1514.02,Sonoma,261,2013
1515.02,Sonoma,82,2013
1515.03,Sonoma,10,2013
1515.04,Sonoma,27,2013
1516.01,Sonoma,279,2013
1516.02,Sonoma,262,2013
1517,Sonoma,284,2013
1518,Sonoma,153,2013
1519,Sonoma,55,2013
1520,Sonoma,113,2013
1521,Sonoma,38,2013
1522.01,Sonoma,171,2013
1522.02,Sonoma,123,2013
1522.03,Sonoma,153,2013
1523,Sonoma,25,2013
1524,Sonoma,294,2013
1525.01,Sonoma,102,2013
1525.02,Sonoma,74,2013
1526,Sonoma,295,2013
1527.01,Sonoma,118,2013
1527.02,Sonoma,100,2013
1528.01,Sonoma,105,2013
1528.02,Sonoma,119,2013
1529.03,Sonoma,57,2013
1529.04,Sonoma,30,2013
1529.05,Sonoma,52,2013
1529.06,Sonoma,113,2013
1530.01,Sonoma,118,2013
1530.02,Sonoma,164,2013
1530.03,Sonoma,107,2013
1530.05,Sonoma,93,2013
1530.06,Sonoma,99,2013
1531.02,Sonoma,116,2013
1531.03,Sonoma,47,2013
1531.04,Sonoma,142,2013
1532,Sonoma,169,2013
1533,Sonoma,280,2013
1534.01,Sonoma,104,2013
1534.03,Sonoma,203,2013
1534.04,Sonoma,39,2013
1535.01,Sonoma,85,2013
1535.02,Sonoma,222,2013
1536,Sonoma,370,2013
1537.03,Sonoma,1291,2013
1537.04,Sonoma,1052,2013
1537.05,Sonoma,335,2013
1537.06,Sonoma,632,2013
1538.01,Sonoma,223,2013
1538.04,Sonoma,45,2013
1538.06,Sonoma,0,2013
1538.07,Sonoma,78,2013
1538.08,Sonoma,145,2013
1538.09,Sonoma,102,2013
1539.01,Sonoma,386,2013
1539.02,Sonoma,145,2013
1539.03,Sonoma,96,2013
1540,Sonoma,344,2013
1541,Sonoma,397,2013
1542.01,Sonoma,210,2013
1542.02,Sonoma,203,2013
1543.02,Sonoma,794,2013
1543.03,Sonoma,1487,2013
1543.04,Sonoma,1006,2013
9901,Sonoma,0,2013
4001,Alameda,82,2014
4002,Alameda,52,2014
4003,Alameda,87,2014
4004,Alameda,82,2014
4005,Alameda,90,2014
4006,Alameda,38,2014
4007,Alameda,162,2014
4008,Alameda,205,2014
4009,Alameda,92,2014
4010,Alameda,280,2014
4011,Alameda,96,2014
4012,Alameda,59,2014
4013,Alameda,191,2014
4014,Alameda,326,2014
4015,Alameda,271,2014
4016,Alameda,172,2014
4017,Alameda,142,2014
4018,Alameda,154,2014
4022,Alameda,124,2014
4024,Alameda,53,2014
4025,Alameda,73,2014
4026,Alameda,34,2014
4027,Alameda,66,2014
4028,Alameda,225,2014
4029,Alameda,59,2014
4030,Alameda,341,2014
4031,Alameda,45,2014
4033,Alameda,196,2014
4034,Alameda,300,2014
4035.01,Alameda,269,2014
4035.02,Alameda,90,2014
4036,Alameda,255,2014
4037.01,Alameda,167,2014
4037.02,Alameda,33,2014
4038,Alameda,92,2014
4039,Alameda,43,2014
4040,Alameda,110,2014
4041.01,Alameda,157,2014
4041.02,Alameda,126,2014
4042,Alameda,111,2014
4043,Alameda,53,2014
4044,Alameda,180,2014
4045.01,Alameda,34,2014
4045.02,Alameda,78,2014
4046,Alameda,38,2014
4047,Alameda,26,2014
4048,Alameda,26,2014
4049,Alameda,76,2014
4050,Alameda,112,2014
4051,Alameda,65,2014
4052,Alameda,261,2014
4053.01,Alameda,182,2014
4053.02,Alameda,82,2014
4054.01,Alameda,97,2014
4054.02,Alameda,230,2014
4055,Alameda,116,2014
4056,Alameda,97,2014
4057,Alameda,205,2014
4058,Alameda,97,2014
4059.01,Alameda,219,2014
4059.02,Alameda,81,2014
4060,Alameda,143,2014
4061,Alameda,161,2014
4062.01,Alameda,196,2014
4062.02,Alameda,134,2014
4063,Alameda,78,2014
4064,Alameda,108,2014
4065,Alameda,260,2014
4066.01,Alameda,133,2014
4066.02,Alameda,81,2014
4067,Alameda,140,2014
4068,Alameda,104,2014
4069,Alameda,53,2014
4070,Alameda,365,2014
4071.01,Alameda,66,2014
4071.02,Alameda,130,2014
4072,Alameda,216,2014
4073,Alameda,77,2014
4074,Alameda,81,2014
4075,Alameda,163,2014
4076,Alameda,252,2014
4077,Alameda,207,2014
4078,Alameda,79,2014
4079,Alameda,81,2014
4080,Alameda,67,2014
4081,Alameda,121,2014
4082,Alameda,251,2014
4083,Alameda,129,2014
4084,Alameda,264,2014
4085,Alameda,179,2014
4086,Alameda,172,2014
4087,Alameda,414,2014
4088,Alameda,147,2014
4089,Alameda,137,2014
4090,Alameda,63,2014
4091,Alameda,95,2014
4092,Alameda,142,2014
4093,Alameda,150,2014
4094,Alameda,240,2014
4095,Alameda,105,2014
4096,Alameda,242,2014
4097,Alameda,201,2014
4098,Alameda,244,2014
4099,Alameda,110,2014
4100,Alameda,39,2014
4101,Alameda,106,2014
4102,Alameda,122,2014
4103,Alameda,115,2014
4104,Alameda,59,2014
4105,Alameda,30,2014
4201,Alameda,29,2014
4202,Alameda,27,2014
4203,Alameda,75,2014
4204,Alameda,89,2014
4205,Alameda,69,2014
4206,Alameda,137,2014
4211,Alameda,49,2014
4212,Alameda,43,2014
4213,Alameda,125,2014
4214,Alameda,41,2014
4215,Alameda,109,2014
4216,Alameda,116,2014
4217,Alameda,125,2014
4218,Alameda,40,2014
4219,Alameda,198,2014
4220,Alameda,83,2014
4221,Alameda,188,2014
4222,Alameda,112,2014
4223,Alameda,163,2014
4224,Alameda,114,2014
4225,Alameda,166,2014
4226,Alameda,0,2014
4227,Alameda,185,2014
4228,Alameda,133,2014
4229,Alameda,108,2014
4230,Alameda,227,2014
4231,Alameda,106,2014
4232,Alameda,98,2014
4233,Alameda,161,2014
4234,Alameda,131,2014
4235,Alameda,114,2014
4236.01,Alameda,121,2014
4236.02,Alameda,239,2014
4237,Alameda,86,2014
4238,Alameda,95,2014
4239.01,Alameda,58,2014
4239.02,Alameda,57,2014
4240.01,Alameda,126,2014
4240.02,Alameda,56,2014
4251.01,Alameda,91,2014
4251.02,Alameda,242,2014
4251.03,Alameda,181,2014
4251.04,Alameda,155,2014
4261,Alameda,108,2014
4262,Alameda,59,2014
4271,Alameda,137,2014
4272,Alameda,97,2014
4273,Alameda,188,2014
4276,Alameda,77,2014
4277,Alameda,120,2014
4278,Alameda,156,2014
4279,Alameda,56,2014
4280,Alameda,80,2014
4281,Alameda,105,2014
4282,Alameda,0,2014
4283.01,Alameda,64,2014
4283.02,Alameda,48,2014
4284,Alameda,135,2014
4285,Alameda,68,2014
4286,Alameda,216,2014
4287,Alameda,273,2014
4301.01,Alameda,72,2014
4301.02,Alameda,38,2014
4302,Alameda,19,2014
4303,Alameda,88,2014
4304,Alameda,5,2014
4305,Alameda,197,2014
4306,Alameda,33,2014
4307,Alameda,64,2014
4308,Alameda,102,2014
4309,Alameda,80,2014
4310,Alameda,113,2014
4311,Alameda,29,2014
4312,Alameda,121,2014
4321,Alameda,0,2014
4322,Alameda,113,2014
4323,Alameda,102,2014
4324,Alameda,70,2014
4325.01,Alameda,37,2014
4325.02,Alameda,0,2014
4326,Alameda,183,2014
4327,Alameda,80,2014
4328,Alameda,156,2014
4330,Alameda,174,2014
4331.02,Alameda,56,2014
4331.03,Alameda,13,2014
4331.04,Alameda,63,2014
4332,Alameda,151,2014
4333,Alameda,0,2014
4334,Alameda,49,2014
4335,Alameda,7,2014
4336,Alameda,13,2014
4337,Alameda,34,2014
4338,Alameda,135,2014
4339,Alameda,95,2014
4340,Alameda,92,2014
4351.02,Alameda,105,2014
4351.03,Alameda,39,2014
4351.04,Alameda,61,2014
4352,Alameda,54,2014
4353,Alameda,183,2014
4354,Alameda,280,2014
4355,Alameda,192,2014
4356.01,Alameda,116,2014
4356.02,Alameda,178,2014
4357,Alameda,56,2014
4358,Alameda,67,2014
4359,Alameda,90,2014
4360,Alameda,74,2014
4361,Alameda,21,2014
4362,Alameda,60,2014
4363,Alameda,54,2014
4364.01,Alameda,251,2014
4364.02,Alameda,95,2014
4365,Alameda,53,2014
4366.01,Alameda,68,2014
4366.02,Alameda,14,2014
4367,Alameda,104,2014
4368,Alameda,32,2014
4369,Alameda,115,2014
4370,Alameda,24,2014
4371.01,Alameda,103,2014
4371.02,Alameda,38,2014
4372,Alameda,104,2014
4373,Alameda,0,2014
4374,Alameda,64,2014
4375,Alameda,30,2014
4376,Alameda,32,2014
4377.01,Alameda,43,2014
4377.02,Alameda,27,2014
4378,Alameda,54,2014
4379,Alameda,4,2014
4380,Alameda,60,2014
4381,Alameda,87,2014
4382.01,Alameda,58,2014
4382.03,Alameda,53,2014
4382.04,Alameda,67,2014
4383,Alameda,27,2014
4384,Alameda,10,2014
4401,Alameda,113,2014
4402,Alameda,7,2014
4403.01,Alameda,90,2014
4403.04,Alameda,18,2014
4403.05,Alameda,60,2014
4403.06,Alameda,79,2014
4403.07,Alameda,129,2014
4403.08,Alameda,130,2014
4403.31,Alameda,36,2014
4403.32,Alameda,7,2014
4403.33,Alameda,52,2014
4403.34,Alameda,23,2014
4403.35,Alameda,101,2014
4403.36,Alameda,63,2014
4411,Alameda,94,2014
4412,Alameda,154,2014
4413.01,Alameda,33,2014
4413.02,Alameda,67,2014
4414.01,Alameda,0,2014
4414.02,Alameda,71,2014
4415.01,Alameda,0,2014
4415.03,Alameda,35,2014
4415.21,Alameda,57,2014
4415.22,Alameda,33,2014
4415.23,Alameda,0,2014
4415.24,Alameda,96,2014
4416.01,Alameda,24,2014
4416.02,Alameda,126,2014
4417,Alameda,154,2014
4418,Alameda,113,2014
4419.21,Alameda,116,2014
4419.23,Alameda,155,2014
4419.24,Alameda,170,2014
4419.25,Alameda,152,2014
4419.26,Alameda,25,2014
4419.27,Alameda,183,2014
4420,Alameda,22,2014
4421,Alameda,121,2014
4422,Alameda,38,2014
4423.01,Alameda,79,2014
4423.02,Alameda,150,2014
4424,Alameda,59,2014
4425,Alameda,53,2014
4426.01,Alameda,0,2014
4426.02,Alameda,109,2014
4427,Alameda,28,2014
4428,Alameda,57,2014
4429,Alameda,36,2014
4430.01,Alameda,0,2014
4430.02,Alameda,95,2014
4431.02,Alameda,10,2014
4431.03,Alameda,21,2014
4431.04,Alameda,100,2014
4431.05,Alameda,54,2014
4432,Alameda,67,2014
4433.01,Alameda,15,2014
4433.21,Alameda,72,2014
4433.22,Alameda,30,2014
4441,Alameda,29,2014
4442,Alameda,55,2014
4443.01,Alameda,53,2014
4443.02,Alameda,55,2014
4444,Alameda,0,2014
4445,Alameda,35,2014
4446.01,Alameda,44,2014
4446.02,Alameda,73,2014
4501.01,Alameda,178,2014
4501.02,Alameda,76,2014
4502,Alameda,135,2014
4503,Alameda,37,2014
4504,Alameda,68,2014
4505.01,Alameda,49,2014
4505.02,Alameda,24,2014
4506.01,Alameda,77,2014
4506.02,Alameda,229,2014
4506.03,Alameda,98,2014
4506.04,Alameda,45,2014
4506.05,Alameda,0,2014
4506.06,Alameda,26,2014
4506.07,Alameda,151,2014
4507.01,Alameda,43,2014
4507.41,Alameda,35,2014
4507.42,Alameda,101,2014
4507.43,Alameda,31,2014
4507.44,Alameda,25,2014
4507.45,Alameda,0,2014
4507.46,Alameda,40,2014
4507.50,Alameda,78,2014
4507.51,Alameda,62,2014
4507.52,Alameda,95,2014
4511.01,Alameda,122,2014
4511.02,Alameda,33,2014
4512.01,Alameda,123,2014
4512.02,Alameda,73,2014
4513,Alameda,42,2014
4514.01,Alameda,0,2014
4514.03,Alameda,89,2014
4514.04,Alameda,173,2014
4515.01,Alameda,40,2014
4515.03,Alameda,173,2014
4515.04,Alameda,14,2014
4515.05,Alameda,13,2014
4515.06,Alameda,84,2014
4516.01,Alameda,61,2014
4516.02,Alameda,178,2014
4517.01,Alameda,63,2014
4517.03,Alameda,0,2014
4517.04,Alameda,103,2014
9819,Alameda,8,2014
9820,Alameda,0,2014
9832,Alameda,73,2014
9900,Alameda,0,2014
3010,Contra Costa,329,2014
3020.05,Contra Costa,141,2014
3020.06,Contra Costa,50,2014
3020.07,Contra Costa,146,2014
3020.08,Contra Costa,76,2014
3020.09,Contra Costa,90,2014
3020.10,Contra Costa,116,2014
3031.02,Contra Costa,171,2014
3031.03,Contra Costa,223,2014
3032.01,Contra Costa,106,2014
3032.02,Contra Costa,0,2014
3032.03,Contra Costa,62,2014
3032.04,Contra Costa,84,2014
3032.05,Contra Costa,189,2014
3040.01,Contra Costa,104,2014
3040.02,Contra Costa,35,2014
3040.03,Contra Costa,191,2014
3040.04,Contra Costa,270,2014
3040.05,Contra Costa,109,2014
3050,Contra Costa,342,2014
3060.02,Contra Costa,37,2014
3060.03,Contra Costa,122,2014
3060.04,Contra Costa,201,2014
3071.01,Contra Costa,90,2014
3071.02,Contra Costa,263,2014
3072.01,Contra Costa,35,2014
3072.02,Contra Costa,312,2014
3072.04,Contra Costa,70,2014
3072.05,Contra Costa,308,2014
3080.01,Contra Costa,226,2014
3080.02,Contra Costa,186,2014
3090,Contra Costa,67,2014
3100,Contra Costa,143,2014
3110,Contra Costa,106,2014
3120,Contra Costa,80,2014
3131.01,Contra Costa,173,2014
3131.02,Contra Costa,169,2014
3131.03,Contra Costa,69,2014
3132.03,Contra Costa,24,2014
3132.04,Contra Costa,109,2014
3132.05,Contra Costa,0,2014
3132.06,Contra Costa,93,2014
3141.02,Contra Costa,124,2014
3141.03,Contra Costa,51,2014
3141.04,Contra Costa,191,2014
3142,Contra Costa,146,2014
3150,Contra Costa,86,2014
3160,Contra Costa,81,2014
3170,Contra Costa,22,2014
3180,Contra Costa,208,2014
3190,Contra Costa,114,2014
3200.01,Contra Costa,113,2014
3200.03,Contra Costa,0,2014
3200.04,Contra Costa,56,2014
3211.01,Contra Costa,38,2014
3211.02,Contra Costa,49,2014
3211.03,Contra Costa,128,2014
3212,Contra Costa,196,2014
3220,Contra Costa,61,2014
3230,Contra Costa,53,2014
3240.01,Contra Costa,105,2014
3240.02,Contra Costa,103,2014
3250,Contra Costa,41,2014
3260,Contra Costa,49,2014
3270,Contra Costa,102,2014
3280,Contra Costa,34,2014
3290,Contra Costa,135,2014
3300,Contra Costa,151,2014
3310,Contra Costa,145,2014
3320,Contra Costa,36,2014
3331.01,Contra Costa,48,2014
3331.02,Contra Costa,100,2014
3332,Contra Costa,0,2014
3340.01,Contra Costa,98,2014
3340.04,Contra Costa,223,2014
3340.06,Contra Costa,99,2014
3342,Contra Costa,58,2014
3350,Contra Costa,31,2014
3361.01,Contra Costa,102,2014
3361.02,Contra Costa,320,2014
3362.01,Contra Costa,80,2014
3362.02,Contra Costa,113,2014
3371,Contra Costa,60,2014
3372,Contra Costa,149,2014
3373,Contra Costa,211,2014
3381.01,Contra Costa,152,2014
3381.02,Contra Costa,101,2014
3382.01,Contra Costa,66,2014
3382.03,Contra Costa,149,2014
3382.04,Contra Costa,163,2014
3383.01,Contra Costa,56,2014
3383.02,Contra Costa,18,2014
3390.01,Contra Costa,125,2014
3390.02,Contra Costa,265,2014
3400.01,Contra Costa,157,2014
3400.02,Contra Costa,204,2014
3410,Contra Costa,135,2014
3430.01,Contra Costa,119,2014
3430.02,Contra Costa,136,2014
3430.03,Contra Costa,118,2014
3451.01,Contra Costa,104,2014
3451.02,Contra Costa,0,2014
3451.03,Contra Costa,12,2014
3451.05,Contra Costa,131,2014
3451.08,Contra Costa,173,2014
3451.11,Contra Costa,65,2014
3451.12,Contra Costa,61,2014
3451.13,Contra Costa,10,2014
3451.14,Contra Costa,0,2014
3451.15,Contra Costa,37,2014
3451.16,Contra Costa,14,2014
3452.02,Contra Costa,72,2014
3452.03,Contra Costa,133,2014
3452.04,Contra Costa,46,2014
3461.01,Contra Costa,54,2014
3461.02,Contra Costa,134,2014
3462.01,Contra Costa,60,2014
3462.03,Contra Costa,78,2014
3462.04,Contra Costa,46,2014
3470,Contra Costa,33,2014
3480,Contra Costa,122,2014
3490,Contra Costa,99,2014
3500,Contra Costa,127,2014
3511.01,Contra Costa,245,2014
3511.02,Contra Costa,488,2014
3511.03,Contra Costa,128,2014
3512,Contra Costa,38,2014
3521.01,Contra Costa,12,2014
3521.02,Contra Costa,25,2014
3522.01,Contra Costa,66,2014
3522.02,Contra Costa,45,2014
3530.01,Contra Costa,9,2014
3530.02,Contra Costa,14,2014
3540.01,Contra Costa,0,2014
3540.02,Contra Costa,102,2014
3551.07,Contra Costa,10,2014
3551.08,Contra Costa,200,2014
3551.09,Contra Costa,0,2014
3551.10,Contra Costa,142,2014
3551.11,Contra Costa,139,2014
3551.12,Contra Costa,53,2014
3551.13,Contra Costa,73,2014
3551.14,Contra Costa,97,2014
3551.15,Contra Costa,113,2014
3551.16,Contra Costa,26,2014
3551.17,Contra Costa,63,2014
3552,Contra Costa,475,2014
3553.01,Contra Costa,0,2014
3553.02,Contra Costa,26,2014
3553.04,Contra Costa,120,2014
3553.06,Contra Costa,83,2014
3560.01,Contra Costa,43,2014
3560.02,Contra Costa,106,2014
3570,Contra Costa,134,2014
3580,Contra Costa,176,2014
3591.02,Contra Costa,132,2014
3591.03,Contra Costa,156,2014
3591.04,Contra Costa,101,2014
3591.05,Contra Costa,64,2014
3592.02,Contra Costa,130,2014
3592.03,Contra Costa,14,2014
3592.04,Contra Costa,0,2014
3601.01,Contra Costa,204,2014
3601.02,Contra Costa,21,2014
3602,Contra Costa,111,2014
3610,Contra Costa,68,2014
3620,Contra Costa,66,2014
3630,Contra Costa,160,2014
3640.02,Contra Costa,75,2014
3650.02,Contra Costa,245,2014
3650.03,Contra Costa,349,2014
3660.01,Contra Costa,114,2014
3660.02,Contra Costa,213,2014
3671,Contra Costa,153,2014
3672,Contra Costa,148,2014
3680.01,Contra Costa,94,2014
3680.02,Contra Costa,30,2014
3690.01,Contra Costa,104,2014
3690.02,Contra Costa,102,2014
3700,Contra Costa,107,2014
3710,Contra Costa,94,2014
3720,Contra Costa,156,2014
3730,Contra Costa,152,2014
3740,Contra Costa,168,2014
3750,Contra Costa,163,2014
3760,Contra Costa,235,2014
3770,Contra Costa,300,2014
3780,Contra Costa,259,2014
3790,Contra Costa,296,2014
3800,Contra Costa,272,2014
3810,Contra Costa,159,2014
3820,Contra Costa,125,2014
3830,Contra Costa,184,2014
3840,Contra Costa,70,2014
3851,Contra Costa,98,2014
3852,Contra Costa,15,2014
3860,Contra Costa,55,2014
3870,Contra Costa,57,2014
3880,Contra Costa,66,2014
3891,Contra Costa,11,2014
3892,Contra Costa,100,2014
3901,Contra Costa,64,2014
3902,Contra Costa,15,2014
3910,Contra Costa,94,2014
3920,Contra Costa,11,2014
3922,Contra Costa,157,2014
3923,Contra Costa,76,2014
9900,Contra Costa,0,2014
1011,Marin,101,2014
1012,Marin,15,2014
1021,Marin,7,2014
1022.02,Marin,78,2014
1022.03,Marin,160,2014
1031,Marin,135,2014
1032,Marin,140,2014
1041.01,Marin,166,2014
1041.02,Marin,15,2014
1042,Marin,61,2014
1043,Marin,47,2014
1050,Marin,240,2014
1060.01,Marin,225,2014
1060.02,Marin,130,2014
1070,Marin,58,2014
1081,Marin,0,2014
1082,Marin,199,2014
1090.01,Marin,186,2014
1090.02,Marin,74,2014
1101,Marin,115,2014
1102,Marin,104,2014
1110,Marin,75,2014
1121,Marin,81,2014
1122.01,Marin,55,2014
1122.02,Marin,52,2014
1130,Marin,118,2014
1141,Marin,159,2014
1142,Marin,88,2014
1150,Marin,56,2014
1160,Marin,57,2014
1170,Marin,162,2014
1181,Marin,113,2014
1191,Marin,58,2014
1192.01,Marin,56,2014
1192.02,Marin,65,2014
1200,Marin,83,2014
1211,Marin,202,2014
1212,Marin,245,2014
1220,Marin,0,2014
1230,Marin,154,2014
1241,Marin,290,2014
1242,Marin,299,2014
1250,Marin,84,2014
1261,Marin,105,2014
1262,Marin,71,2014
1270,Marin,286,2014
1281,Marin,213,2014
1282,Marin,295,2014
1290,Marin,90,2014
1302.01,Marin,231,2014
1302.02,Marin,344,2014
1311,Marin,65,2014
1321,Marin,1013,2014
1322,Marin,449,2014
1330,Marin,665,2014
9901,Marin,0,2014
2002.01,Napa,60,2014
2002.02,Napa,113,2014
2002.03,Napa,13,2014
2003.01,Napa,105,2014
2003.02,Napa,0,2014
2004,Napa,224,2014
2005.01,Napa,115,2014
2005.03,Napa,101,2014
2005.04,Napa,120,2014
2005.05,Napa,58,2014
2006.01,Napa,90,2014
2006.02,Napa,93,2014
2007.03,Napa,65,2014
2007.04,Napa,57,2014
2007.05,Napa,15,2014
2007.06,Napa,14,2014
2007.07,Napa,103,2014
2008.02,Napa,223,2014
2008.03,Napa,15,2014
2008.04,Napa,39,2014
2009,Napa,0,2014
2010.03,Napa,108,2014
2010.04,Napa,8,2014
2010.05,Napa,58,2014
2010.06,Napa,31,2014
2010.07,Napa,34,2014
2011.01,Napa,16,2014
2011.02,Napa,203,2014
2012,Napa,136,2014
2013,Napa,203,2014
2014.01,Napa,834,2014
2014.02,Napa,119,2014
2014.03,Napa,113,2014
2015,Napa,276,2014
2016.01,Napa,72,2014
2016.02,Napa,177,2014
2017,Napa,420,2014
2018,Napa,288,2014
2019,Napa,270,2014
2020,Napa,383,2014
101,San Francisco,159,2014
102,San Francisco,428,2014
103,San Francisco,296,2014
104,San Francisco,187,2014
105,San Francisco,311,2014
106,San Francisco,275,2014
107,San Francisco,333,2014
108,San Francisco,306,2014
109,San Francisco,142,2014
110,San Francisco,134,2014
111,San Francisco,256,2014
112,San Francisco,636,2014
113,San Francisco,99,2014
117,San Francisco,309,2014
118,San Francisco,46,2014
119.01,San Francisco,265,2014
119.02,San Francisco,226,2014
120,San Francisco,196,2014
121,San Francisco,37,2014
122.01,San Francisco,289,2014
122.02,San Francisco,90,2014
123.01,San Francisco,464,2014
123.02,San Francisco,468,2014
124.01,San Francisco,520,2014
124.02,San Francisco,309,2014
125.01,San Francisco,457,2014
125.02,San Francisco,68,2014
126.01,San Francisco,140,2014
126.02,San Francisco,138,2014
127,San Francisco,196,2014
128,San Francisco,256,2014
129.01,San Francisco,209,2014
129.02,San Francisco,155,2014
130,San Francisco,192,2014
131.01,San Francisco,203,2014
131.02,San Francisco,127,2014
132,San Francisco,241,2014
133,San Francisco,160,2014
134,San Francisco,139,2014
135,San Francisco,200,2014
151,San Francisco,315,2014
152,San Francisco,157,2014
153,San Francisco,75,2014
154,San Francisco,110,2014
155,San Francisco,137,2014
156,San Francisco,142,2014
157,San Francisco,143,2014
158.01,San Francisco,68,2014
158.02,San Francisco,171,2014
159,San Francisco,213,2014
160,San Francisco,181,2014
161,San Francisco,136,2014
162,San Francisco,154,2014
163,San Francisco,168,2014
164,San Francisco,103,2014
165,San Francisco,74,2014
166,San Francisco,240,2014
167,San Francisco,126,2014
168.01,San Francisco,92,2014
168.02,San Francisco,379,2014
169,San Francisco,185,2014
170,San Francisco,212,2014
171.01,San Francisco,215,2014
171.02,San Francisco,131,2014
176.01,San Francisco,1064,2014
177,San Francisco,110,2014
178.01,San Francisco,264,2014
178.02,San Francisco,501,2014
179.02,San Francisco,212,2014
180,San Francisco,220,2014
201,San Francisco,360,2014
202,San Francisco,280,2014
203,San Francisco,165,2014
204.01,San Francisco,156,2014
204.02,San Francisco,165,2014
205,San Francisco,62,2014
206,San Francisco,348,2014
207,San Francisco,87,2014
208,San Francisco,247,2014
209,San Francisco,159,2014
210,San Francisco,80,2014
211,San Francisco,169,2014
212,San Francisco,123,2014
213,San Francisco,105,2014
214,San Francisco,157,2014
215,San Francisco,122,2014
216,San Francisco,145,2014
217,San Francisco,58,2014
218,San Francisco,52,2014
226,San Francisco,75,2014
227.02,San Francisco,76,2014
227.04,San Francisco,83,2014
228.01,San Francisco,83,2014
228.02,San Francisco,81,2014
228.03,San Francisco,108,2014
229.01,San Francisco,124,2014
229.02,San Francisco,83,2014
229.03,San Francisco,48,2014
230.01,San Francisco,96,2014
230.03,San Francisco,71,2014
231.02,San Francisco,38,2014
231.03,San Francisco,83,2014
232,San Francisco,112,2014
233,San Francisco,166,2014
234,San Francisco,144,2014
251,San Francisco,38,2014
252,San Francisco,113,2014
253,San Francisco,192,2014
254.01,San Francisco,179,2014
254.02,San Francisco,26,2014
254.03,San Francisco,94,2014
255,San Francisco,29,2014
256,San Francisco,106,2014
257.01,San Francisco,33,2014
257.02,San Francisco,101,2014
258,San Francisco,42,2014
259,San Francisco,89,2014
260.01,San Francisco,192,2014
260.02,San Francisco,53,2014
260.03,San Francisco,63,2014
260.04,San Francisco,28,2014
261,San Francisco,10,2014
262,San Francisco,114,2014
263.01,San Francisco,21,2014
263.02,San Francisco,35,2014
263.03,San Francisco,63,2014
264.01,San Francisco,0,2014
